site_id,tipo,pareado_com,ano,fase,sensor,raio_km,area_buffer_ha,pixels_validos,area_ha_vegetacao_densa,prop_vegetacao_densa,area_ha_vegetacao_rala,prop_vegetacao_rala,area_ha_solo_exposto_obras,prop_solo_exposto_obras,area_ha_construida_urbana,prop_construida_urbana,area_ha_agua,prop_agua
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,pre,landsat,2.0,1256.64,13964,610.02,0.485391,548.55,0.43648,11.61,0.009238,86.49,0.06882,0.09,7.2e-05
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,pre,landsat,2.0,1256.64,13964,605.7,0.481954,554.58,0.441278,9.18,0.007304,87.3,0.069464,0.0,0.0
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,pre,landsat,2.0,1256.64,13964,688.59,0.547909,480.78,0.382555,3.51,0.002793,83.7,0.0666,0.18,0.000143
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,durante,landsat,2.0,1256.64,13964,623.34,0.49599,521.1,0.414638,14.85,0.011816,96.93,0.077127,0.54,0.00043
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,durante,landsat,2.0,1256.64,13964,521.19,0.414709,566.19,0.450516,32.22,0.025637,136.89,0.108923,0.27,0.000215
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,pos,landsat,2.0,1256.64,13916,590.22,0.471256,526.68,0.420523,5.94,0.004743,127.8,0.102041,1.8,0.001437
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,pos,landsat,2.0,1256.64,13961,628.56,0.500251,499.95,0.397894,0.72,0.000573,125.46,0.09985,1.8,0.001433
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,pre,landsat,3.0,2827.43,31426,1493.64,0.528098,1043.82,0.369057,37.35,0.013206,251.46,0.088907,2.07,0.000732
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,pre,landsat,3.0,2827.43,31426,1435.32,0.507478,1081.89,0.382518,24.3,0.008592,285.03,0.100776,1.8,0.000636
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,pre,landsat,3.0,2827.43,31426,1664.1,0.588366,872.82,0.308598,32.49,0.011487,255.78,0.090435,3.15,0.001114
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,durante,landsat,3.0,2827.43,31209,1563.3,0.55657,924.57,0.329168,46.08,0.016406,270.72,0.096382,4.14,0.001474
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,durante,landsat,3.0,2827.43,31244,1312.11,0.466618,1076.94,0.382986,54.0,0.019204,366.12,0.130201,2.79,0.000992
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,pos,landsat,3.0,2827.43,31144,1464.84,0.522605,954.72,0.340611,14.22,0.005073,363.24,0.129592,5.94,0.002119
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,pos,landsat,3.0,2827.43,31306,1545.03,0.548361,893.16,0.317,9.81,0.003482,364.23,0.129272,5.31,0.001885
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,pre,landsat,5.0,7853.98,87266,4137.12,0.526757,2540.34,0.323448,62.01,0.007895,1102.41,0.140364,12.06,0.001536
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,pre,landsat,5.0,7853.98,86292,4136.31,0.532599,2501.37,0.322081,68.76,0.008854,1048.14,0.13496,11.7,0.001507
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,pre,landsat,5.0,7853.98,87274,4533.03,0.577113,2181.87,0.27778,72.0,0.009167,1053.36,0.134106,14.4,0.001833
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,durante,landsat,5.0,7853.98,87048,4525.74,0.577681,2132.82,0.272241,71.28,0.009098,1085.58,0.138567,18.9,0.002412
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,durante,landsat,5.0,7853.98,87092,3812.49,0.486394,2617.29,0.333911,85.32,0.010885,1309.59,0.167076,13.59,0.001734
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,pos,landsat,5.0,7853.98,86993,4146.93,0.529663,2291.13,0.292633,60.48,0.007725,1311.39,0.167496,19.44,0.002483
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,pos,landsat,5.0,7853.98,87153,4388.22,0.559453,2063.43,0.263066,82.98,0.010579,1290.6,0.164538,18.54,0.002364
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,pre,landsat,0.5,78.54,872,39.33,0.501147,25.02,0.318807,0.27,0.00344,13.86,0.176606,0.0,0.0
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,pre,landsat,0.5,78.54,873,39.96,0.508591,23.94,0.304696,0.45,0.005727,14.22,0.180985,0.0,0.0
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,pre,landsat,0.5,78.54,873,44.1,0.561283,19.89,0.25315,0.54,0.006873,13.86,0.176403,0.18,0.002291
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,durante,landsat,0.5,78.54,873,42.03,0.534937,19.8,0.252005,0.72,0.009164,15.75,0.200458,0.27,0.003436
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,durante,landsat,0.5,78.54,873,43.92,0.558992,18.0,0.229095,0.54,0.006873,16.02,0.203895,0.09,0.001145
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,pos,landsat,0.5,78.54,830,39.87,0.533735,20.07,0.268675,0.0,0.0,14.58,0.195181,0.18,0.00241
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,pos,landsat,0.5,78.54,873,38.61,0.491409,14.94,0.190149,4.23,0.053837,20.61,0.262314,0.18,0.002291
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,pre,landsat,1.0,314.16,3490,134.01,0.426648,71.82,0.228653,0.9,0.002865,107.19,0.341261,0.18,0.000573
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,pre,landsat,1.0,314.16,3491,131.85,0.419651,78.3,0.249212,1.98,0.006302,101.88,0.324262,0.18,0.000573
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,pre,landsat,1.0,314.16,3491,143.46,0.456603,69.3,0.220567,1.62,0.005156,99.54,0.316815,0.27,0.000859
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,durante,landsat,1.0,314.16,3491,138.06,0.439416,66.06,0.210255,3.6,0.011458,105.75,0.33658,0.72,0.002292
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,durante,landsat,1.0,314.16,3491,141.21,0.449441,59.58,0.18963,1.44,0.004583,111.33,0.35434,0.63,0.002005
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,pos,landsat,1.0,314.16,3398,135.72,0.44379,60.93,0.199235,0.36,0.001177,108.36,0.354326,0.45,0.001471
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,pos,landsat,1.0,314.16,3490,140.94,0.448711,53.28,0.169628,6.03,0.019198,113.31,0.360745,0.54,0.001719
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,pre,landsat,1.5,706.86,7854,309.51,0.437866,170.01,0.240514,1.35,0.00191,225.63,0.3192,0.36,0.000509
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,pre,landsat,1.5,706.86,7855,299.52,0.423679,184.32,0.260726,2.88,0.004074,219.87,0.311012,0.36,0.000509
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,pre,landsat,1.5,706.86,7855,333.0,0.471038,162.36,0.229663,2.43,0.003437,208.53,0.294971,0.63,0.000891
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,durante,landsat,1.5,706.86,7855,317.79,0.449523,162.9,0.230426,4.5,0.006365,220.5,0.311903,1.26,0.001782
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,durante,landsat,1.5,706.86,7855,317.61,0.449268,152.91,0.216295,2.25,0.003183,232.92,0.329472,1.26,0.001782
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,pos,landsat,1.5,706.86,7762,313.56,0.448853,149.04,0.213347,1.26,0.001804,233.73,0.334579,0.99,0.001417
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,pos,landsat,1.5,706.86,7853,337.05,0.476888,126.45,0.178913,8.82,0.012479,233.19,0.329938,1.26,0.001783
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,pre,landsat,2.0,1256.64,13959,540.63,0.430332,250.29,0.199226,1.44,0.001146,462.87,0.368436,1.08,0.00086
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,pre,landsat,2.0,1256.64,13960,523.26,0.416476,274.41,0.21841,3.24,0.002579,454.59,0.361819,0.9,0.000716
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,pre,landsat,2.0,1256.64,13960,572.04,0.455301,247.41,0.19692,2.79,0.002221,432.81,0.344484,1.35,0.001074
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,durante,landsat,2.0,1256.64,13960,546.3,0.434814,248.49,0.197779,4.95,0.00394,453.6,0.361032,3.06,0.002436
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,durante,landsat,2.0,1256.64,13960,540.36,0.430086,233.37,0.185745,2.79,0.002221,477.27,0.379871,2.61,0.002077
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,pos,landsat,2.0,1256.64,13867,540.36,0.43297,226.35,0.181366,1.35,0.001082,478.17,0.38314,1.8,0.001442
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,pos,landsat,2.0,1256.64,13957,575.64,0.458265,199.53,0.158845,9.27,0.00738,469.35,0.373648,2.34,0.001863
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,pre,landsat,3.0,2827.43,31409,1275.66,0.451272,528.75,0.187048,6.48,0.002292,981.27,0.34713,34.65,0.012258
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,pre,landsat,3.0,2827.43,31409,1252.98,0.443249,560.43,0.198255,8.19,0.002897,972.0,0.34385,33.21,0.011748
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,pre,landsat,3.0,2827.43,31410,1326.69,0.469309,531.99,0.188188,7.65,0.002706,923.76,0.326775,36.81,0.013021
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,durante,landsat,3.0,2827.43,31410,1284.12,0.45425,540.9,0.19134,12.51,0.004425,952.38,0.336899,36.99,0.013085
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,durante,landsat,3.0,2827.43,31410,1252.53,0.443075,523.44,0.185164,15.84,0.005603,1003.68,0.355046,31.41,0.011111
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,pos,landsat,3.0,2827.43,31317,1277.1,0.453109,494.19,0.175336,8.37,0.00297,1000.44,0.354951,38.43,0.013635
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,pos,landsat,3.0,2827.43,31407,1361.43,0.481644,439.29,0.155411,13.5,0.004776,976.14,0.345337,36.27,0.012832
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,pre,landsat,5.0,7853.98,87275,2797.11,0.356104,1855.44,0.236219,34.92,0.004446,3062.43,0.389883,104.85,0.013349
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,pre,landsat,5.0,7853.98,87267,2723.94,0.346821,1935.18,0.246393,52.02,0.006623,3040.38,0.387111,102.51,0.013052
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,pre,landsat,5.0,7853.98,87277,3044.88,0.387639,1770.03,0.22534,41.22,0.005248,2890.44,0.367978,108.36,0.013795
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2020,durante,landsat,5.0,7853.98,87271,2853.81,0.363339,1835.37,0.233674,36.36,0.004629,3007.08,0.382853,121.77,0.015503
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2021,durante,landsat,5.0,7853.98,87266,2726.46,0.347146,1806.84,0.230055,47.07,0.005993,3170.52,0.403685,103.05,0.013121
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2022,pos,landsat,5.0,7853.98,87180,2818.89,0.359268,1723.41,0.219649,21.87,0.002787,3167.28,0.403671,114.75,0.014625
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2023,pos,landsat,5.0,7853.98,87271,3030.57,0.385844,1618.38,0.206048,33.57,0.004274,3057.3,0.389247,114.57,0.014587
ctrl-everest-goiania-p01,controle,everest-goiania,2018,pre,landsat,0.5,78.54,876,23.76,0.30137,54.27,0.688356,0.0,0.0,0.54,0.006849,0.27,0.003425
ctrl-everest-goiania-p01,controle,everest-goiania,2019,pre,landsat,0.5,78.54,876,18.0,0.228311,59.67,0.756849,0.09,0.001142,0.81,0.010274,0.27,0.003425
ctrl-everest-goiania-p01,controle,everest-goiania,2020,pre,landsat,0.5,78.54,876,28.35,0.359589,48.15,0.610731,0.0,0.0,2.07,0.026256,0.27,0.003425
ctrl-everest-goiania-p01,controle,everest-goiania,2021,durante,landsat,0.5,78.54,876,20.61,0.261416,57.06,0.723744,0.0,0.0,0.9,0.011416,0.27,0.003425
ctrl-everest-goiania-p01,controle,everest-goiania,2022,durante,landsat,0.5,78.54,876,16.11,0.204338,61.83,0.784247,0.0,0.0,0.63,0.007991,0.27,0.003425
ctrl-everest-goiania-p01,controle,everest-goiania,2023,durante,landsat,0.5,78.54,876,25.2,0.319635,50.4,0.639269,0.45,0.005708,1.35,0.017123,1.44,0.018265
ctrl-everest-goiania-p01,controle,everest-goiania,2024,pos,landsat,0.5,78.54,876,20.07,0.254566,43.11,0.546804,0.36,0.004566,14.58,0.184932,0.72,0.009132
ctrl-everest-goiania-p01,controle,everest-goiania,2018,pre,landsat,1.0,314.16,3511,73.53,0.232697,232.11,0.734549,0.0,0.0,8.64,0.027343,1.71,0.005412
ctrl-everest-goiania-p01,controle,everest-goiania,2019,pre,landsat,1.0,314.16,3511,60.84,0.192538,235.26,0.744517,0.09,0.000285,18.09,0.057249,1.71,0.005412
ctrl-everest-goiania-p01,controle,everest-goiania,2020,pre,landsat,1.0,314.16,3511,79.83,0.252635,227.07,0.718599,0.09,0.000285,7.38,0.023355,1.62,0.005127
ctrl-everest-goiania-p01,controle,everest-goiania,2021,durante,landsat,1.0,314.16,3511,65.25,0.206494,236.97,0.749929,0.09,0.000285,12.06,0.038166,1.62,0.005127
ctrl-everest-goiania-p01,controle,everest-goiania,2022,durante,landsat,1.0,314.16,3511,55.26,0.174879,246.15,0.77898,0.27,0.000854,12.69,0.040159,1.62,0.005127
ctrl-everest-goiania-p01,controle,everest-goiania,2023,durante,landsat,1.0,314.16,3511,73.53,0.232697,224.64,0.710909,0.45,0.001424,14.31,0.045286,3.06,0.009684
ctrl-everest-goiania-p01,controle,everest-goiania,2024,pos,landsat,1.0,314.16,3511,64.98,0.205639,205.65,0.650812,0.45,0.001424,42.75,0.135289,2.16,0.006836
ctrl-everest-goiania-p01,controle,everest-goiania,2018,pre,landsat,1.5,706.86,7886,113.22,0.159523,490.32,0.690845,0.9,0.001268,103.59,0.145955,1.71,0.002409
ctrl-everest-goiania-p01,controle,everest-goiania,2019,pre,landsat,1.5,706.86,7886,95.04,0.133908,484.92,0.683236,0.9,0.001268,127.17,0.179178,1.71,0.002409
ctrl-everest-goiania-p01,controle,everest-goiania,2020,pre,landsat,1.5,706.86,7886,126.81,0.178671,488.43,0.688182,2.25,0.00317,90.63,0.127695,1.62,0.002283
ctrl-everest-goiania-p01,controle,everest-goiania,2021,durante,landsat,1.5,706.86,7886,102.96,0.145067,485.46,0.683997,2.16,0.003043,117.54,0.16561,1.62,0.002283
ctrl-everest-goiania-p01,controle,everest-goiania,2022,durante,landsat,1.5,706.86,7886,86.58,0.121988,486.99,0.686153,2.07,0.002917,132.48,0.18666,1.62,0.002283
ctrl-everest-goiania-p01,controle,everest-goiania,2023,durante,landsat,1.5,706.86,7886,115.83,0.163201,494.28,0.696424,0.9,0.001268,95.49,0.134542,3.24,0.004565
ctrl-everest-goiania-p01,controle,everest-goiania,2024,pos,landsat,1.5,706.86,7886,100.98,0.142277,449.37,0.633147,1.26,0.001775,155.79,0.219503,2.34,0.003297
ctrl-everest-goiania-p01,controle,everest-goiania,2018,pre,landsat,2.0,1256.64,14020,204.12,0.161769,849.15,0.672967,3.6,0.002853,202.86,0.16077,2.07,0.001641
ctrl-everest-goiania-p01,controle,everest-goiania,2019,pre,landsat,2.0,1256.64,14020,172.44,0.136662,831.69,0.65913,6.48,0.005136,248.94,0.19729,2.25,0.001783
ctrl-everest-goiania-p01,controle,everest-goiania,2020,pre,landsat,2.0,1256.64,14020,224.64,0.178031,825.84,0.654494,9.36,0.007418,199.89,0.158417,2.07,0.001641
ctrl-everest-goiania-p01,controle,everest-goiania,2021,durante,landsat,2.0,1256.64,14020,178.83,0.141726,832.95,0.660128,7.02,0.005563,240.93,0.190942,2.07,0.001641
ctrl-everest-goiania-p01,controle,everest-goiania,2022,durante,landsat,2.0,1256.64,14020,147.69,0.117047,802.8,0.636234,27.36,0.021683,281.88,0.223395,2.07,0.001641
ctrl-everest-goiania-p01,controle,everest-goiania,2023,durante,landsat,2.0,1256.64,14020,195.66,0.155064,855.27,0.677817,1.8,0.001427,205.38,0.162767,3.69,0.002924
ctrl-everest-goiania-p01,controle,everest-goiania,2024,pos,landsat,2.0,1256.64,14020,169.11,0.134023,809.28,0.641369,3.42,0.00271,277.2,0.219686,2.79,0.002211
ctrl-everest-goiania-p01,controle,everest-goiania,2018,pre,landsat,3.0,2827.43,31565,385.65,0.135752,1926.81,0.678251,14.4,0.005069,509.67,0.179408,4.32,0.001521
ctrl-everest-goiania-p01,controle,everest-goiania,2019,pre,landsat,3.0,2827.43,31565,313.11,0.110217,1849.23,0.650942,14.31,0.005037,659.25,0.232061,4.95,0.001742
ctrl-everest-goiania-p01,controle,everest-goiania,2020,pre,landsat,3.0,2827.43,31565,424.08,0.149279,1856.07,0.65335,16.2,0.005703,540.27,0.190179,4.23,0.001489
ctrl-everest-goiania-p01,controle,everest-goiania,2021,durante,landsat,3.0,2827.43,31565,334.62,0.117789,1901.16,0.669222,17.28,0.006083,584.01,0.205576,3.78,0.001331
ctrl-everest-goiania-p01,controle,everest-goiania,2022,durante,landsat,3.0,2827.43,31565,271.35,0.095517,1822.95,0.641692,42.57,0.014985,700.2,0.246476,3.78,0.001331
ctrl-everest-goiania-p01,controle,everest-goiania,2023,durante,landsat,3.0,2827.43,31565,373.95,0.131633,1962.72,0.690892,8.1,0.002851,490.14,0.172533,5.94,0.002091
ctrl-everest-goiania-p01,controle,everest-goiania,2024,pos,landsat,3.0,2827.43,31565,315.54,0.111072,1783.44,0.627784,25.11,0.008839,712.17,0.250689,4.59,0.001616
ctrl-everest-goiania-p01,controle,everest-goiania,2018,pre,landsat,5.0,7853.98,87668,1022.13,0.129546,4747.41,0.60169,108.45,0.013745,1996.2,0.253,15.93,0.002019
ctrl-everest-goiania-p01,controle,everest-goiania,2019,pre,landsat,5.0,7853.98,87668,840.78,0.106561,4414.77,0.559531,106.02,0.013437,2510.55,0.318189,18.0,0.002281
ctrl-everest-goiania-p01,controle,everest-goiania,2020,pre,landsat,5.0,7853.98,87668,1130.67,0.143302,4451.04,0.564128,100.98,0.012798,2191.5,0.277752,15.93,0.002019
ctrl-everest-goiania-p01,controle,everest-goiania,2021,durante,landsat,5.0,7853.98,87668,895.41,0.113485,4529.52,0.574075,110.34,0.013985,2340.0,0.296573,14.85,0.001882
ctrl-everest-goiania-p01,controle,everest-goiania,2022,durante,landsat,5.0,7853.98,87668,716.04,0.090751,4484.25,0.568337,139.32,0.017658,2535.21,0.321315,15.3,0.001939
ctrl-everest-goiania-p01,controle,everest-goiania,2023,durante,landsat,5.0,7853.98,87668,980.73,0.124298,4805.91,0.609105,69.03,0.008749,2016.81,0.255612,17.64,0.002236
ctrl-everest-goiania-p01,controle,everest-goiania,2024,pos,landsat,5.0,7853.98,87668,833.49,0.105637,4126.41,0.522984,137.34,0.017407,2777.85,0.352067,15.03,0.001905
everest-goiania,tratamento,everest-goiania,2018,pre,landsat,0.5,78.54,876,0.0,0.0,6.12,0.077626,0.72,0.009132,72.0,0.913242,0.0,0.0
everest-goiania,tratamento,everest-goiania,2019,pre,landsat,0.5,78.54,876,0.0,0.0,3.33,0.042237,0.18,0.002283,75.33,0.955479,0.0,0.0
everest-goiania,tratamento,everest-goiania,2020,pre,landsat,0.5,78.54,876,0.18,0.002283,7.74,0.098174,0.18,0.002283,70.74,0.89726,0.0,0.0
everest-goiania,tratamento,everest-goiania,2021,durante,landsat,0.5,78.54,876,0.0,0.0,6.03,0.076484,0.0,0.0,72.81,0.923516,0.0,0.0
everest-goiania,tratamento,everest-goiania,2022,durante,landsat,0.5,78.54,876,0.0,0.0,4.68,0.059361,0.18,0.002283,73.98,0.938356,0.0,0.0
everest-goiania,tratamento,everest-goiania,2023,durante,landsat,0.5,78.54,876,0.0,0.0,9.81,0.124429,0.09,0.001142,68.94,0.874429,0.0,0.0
everest-goiania,tratamento,everest-goiania,2024,pos,landsat,0.5,78.54,876,0.09,0.001142,3.78,0.047945,0.0,0.0,74.97,0.950913,0.0,0.0
everest-goiania,tratamento,everest-goiania,2018,pre,landsat,1.0,314.16,3509,2.52,0.007979,39.24,0.124252,4.5,0.014249,269.46,0.853235,0.09,0.000285
everest-goiania,tratamento,everest-goiania,2019,pre,landsat,1.0,314.16,3509,2.25,0.007125,29.52,0.093474,2.07,0.006555,281.97,0.892847,0.0,0.0
everest-goiania,tratamento,everest-goiania,2020,pre,landsat,1.0,314.16,3509,3.51,0.011114,45.0,0.142491,3.87,0.012254,263.34,0.833856,0.09,0.000285
everest-goiania,tratamento,everest-goiania,2021,durante,landsat,1.0,314.16,3509,2.07,0.006555,38.16,0.120832,3.24,0.010259,272.34,0.862354,0.0,0.0
everest-goiania,tratamento,everest-goiania,2022,durante,landsat,1.0,314.16,3509,1.08,0.00342,31.77,0.100598,3.96,0.012539,279.0,0.883443,0.0,0.0
everest-goiania,tratamento,everest-goiania,2023,durante,landsat,1.0,314.16,3509,3.69,0.011684,50.4,0.15959,2.25,0.007125,259.47,0.821602,0.0,0.0
everest-goiania,tratamento,everest-goiania,2024,pos,landsat,1.0,314.16,3509,1.89,0.005985,31.14,0.098604,1.8,0.0057,280.98,0.889712,0.0,0.0
everest-goiania,tratamento,everest-goiania,2018,pre,landsat,1.5,706.86,7885,10.98,0.015472,117.63,0.165758,9.27,0.013063,569.61,0.802663,2.16,0.003044
everest-goiania,tratamento,everest-goiania,2019,pre,landsat,1.5,706.86,7885,8.1,0.011414,100.62,0.141788,6.84,0.009639,592.38,0.83475,1.71,0.00241
everest-goiania,tratamento,everest-goiania,2020,pre,landsat,1.5,706.86,7885,15.39,0.021687,124.83,0.175904,12.42,0.017502,555.48,0.782752,1.53,0.002156
everest-goiania,tratamento,everest-goiania,2021,durante,landsat,1.5,706.86,7885,9.27,0.013063,117.18,0.165124,8.64,0.012175,573.03,0.807483,1.53,0.002156
everest-goiania,tratamento,everest-goiania,2022,durante,landsat,1.5,706.86,7885,5.76,0.008117,99.72,0.14052,9.99,0.014077,592.83,0.835384,1.35,0.001902
everest-goiania,tratamento,everest-goiania,2023,durante,landsat,1.5,706.86,7885,16.65,0.023462,139.41,0.196449,6.21,0.008751,545.49,0.768675,1.89,0.002663
everest-goiania,tratamento,everest-goiania,2024,pos,landsat,1.5,706.86,7885,8.46,0.011921,102.06,0.143817,5.85,0.008244,591.39,0.833354,1.89,0.002663
everest-goiania,tratamento,everest-goiania,2018,pre,landsat,2.0,1256.64,14025,29.61,0.023458,217.62,0.172406,15.21,0.01205,997.11,0.789947,2.7,0.002139
everest-goiania,tratamento,everest-goiania,2019,pre,landsat,2.0,1256.64,14025,26.19,0.020749,198.63,0.157362,12.51,0.009911,1023.03,0.810481,1.89,0.001497
everest-goiania,tratamento,everest-goiania,2020,pre,landsat,2.0,1256.64,14025,39.6,0.031373,219.6,0.173975,21.96,0.017398,979.2,0.775758,1.89,0.001497
everest-goiania,tratamento,everest-goiania,2021,durante,landsat,2.0,1256.64,14025,25.38,0.020107,203.76,0.161426,15.75,0.012478,1015.56,0.804563,1.8,0.001426
everest-goiania,tratamento,everest-goiania,2022,durante,landsat,2.0,1256.64,14025,16.29,0.012906,187.02,0.148164,16.29,0.012906,1040.85,0.824599,1.8,0.001426
everest-goiania,tratamento,everest-goiania,2023,durante,landsat,2.0,1256.64,14025,38.79,0.030731,243.81,0.193155,12.78,0.010125,964.44,0.764064,2.43,0.001925
everest-goiania,tratamento,everest-goiania,2024,pos,landsat,2.0,1256.64,14025,21.78,0.017255,175.32,0.138895,13.23,0.010481,1049.4,0.831373,2.52,0.001996
everest-goiania,tratamento,everest-goiania,2018,pre,landsat,3.0,2827.43,31545,147.24,0.051862,449.64,0.158377,30.42,0.010715,2206.53,0.777207,5.22,0.001839
everest-goiania,tratamento,everest-goiania,2019,pre,landsat,3.0,2827.43,31545,129.42,0.045586,435.51,0.1534,24.57,0.008654,2245.14,0.790807,4.41,0.001553
everest-goiania,tratamento,everest-goiania,2020,pre,landsat,3.0,2827.43,31545,169.29,0.059629,451.08,0.158884,35.73,0.012585,2178.63,0.76738,4.32,0.001522
